hunt_code,species,hunt_name,unit,weapon,permits_2026,classification,modeled,has_prediction,has_point_ladder,has_crosswalk,has_harvest_evidence,has_coverage_record,display_odds_or_probability,model_version,final_state,gate_status,manual_review_required,source_current_database,source_prediction,source_crosswalk,source_coverage
EL3182,Elk,La Sal La Sal Mtns,,Archery,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
EL3183,Elk,La Sal La Sal Mtns,,Any Legal Weapon,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
GO6817,Mountain Goat,La Sal Mtns,,Any Legal Weapon,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000056,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1509,Deer,"La Sal, La Sal Mtns",,Archery,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1539,Deer,"La Sal, La Sal Mtns",,Any Legal Weapon (Late),,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1569,Deer,"La Sal, La Sal Mtns",,Muzzleloader,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1085,Deer,"San Juan, Abajo Mtns",,Muzzleloader,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000000,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1521,Deer,"San Juan, Abajo Mtns",,Archery,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1551,Deer,"San Juan, Abajo Mtns",,Any Legal Weapon (Late),,Youth general deer reserve rows stay separate from the adult general-season deer model and remain pending until the active-year youth pool is source-proven.,true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1581,Deer,"San Juan, Abajo Mtns",,Muzzleloader,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1790,Deer,"San Juan, Abajo Mtns",,Dedicated Hunter,,"Dedicated Hunter deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,100.0,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1521,Deer,"San Juan, Abajo Mtns",,Archery,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1551,Deer,"San Juan, Abajo Mtns",,Any Legal Weapon (Late),,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1581,Deer,"San Juan, Abajo Mtns",,Muzzleloader,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1079,Deer,Manti/San Rafael,,Muzzleloader,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.005857,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1503,Deer,Manti/San Rafael,,Archery,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,71.9,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1533,Deer,Manti/San Rafael,,Any Legal Weapon (Late),,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,48.1,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1563,Deer,Manti/San Rafael,,Muzzleloader,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,93.2,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1772,Deer,Manti/San Rafael,,Dedicated Hunter,,"Dedicated Hunter deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,100.0,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1503,Deer,Manti/San Rafael,,Archery,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1533,Deer,Manti/San Rafael,,Any Legal Weapon (Late),,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1563,Deer,Manti/San Rafael,,Muzzleloader,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1087,Deer,"Wasatch Mtns, West",,Muzzleloader,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.045971,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1526,Deer,"Wasatch Mtns, West",,Archery,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,100.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1556,Deer,"Wasatch Mtns, West",,Any Legal Weapon (Late),,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,93.2,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1586,Deer,"Wasatch Mtns, West",,Muzzleloader,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,100.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1795,Deer,"Wasatch Mtns, West",,Dedicated Hunter,,"Dedicated Hunter deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
EA2012,Elk,"Wasatch Mtns, West-Central",,Any Legal Weapon,,"Private-lands-only antlerless elk uses an allocation/availability strategy, not preference or bonus draw odds.",true,true,true,false,true,true,,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1526,Deer,"Wasatch Mtns, West",,Archery,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1556,Deer,"Wasatch Mtns, West",,Any Legal Weapon (Late),,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1586,Deer,"Wasatch Mtns, West",,Muzzleloader,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
RS6724,Rocky Mountain Bighorn Sheep,"Wasatch Mtns, West",,Any Legal Weapon,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000182,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1041,Deer,"Wasatch Mtns, East",,Muzzleloader,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.003774,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1525,Deer,"Wasatch Mtns, East",,Archery,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,93.2,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1555,Deer,"Wasatch Mtns, East",,Any Legal Weapon (Late),,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,78.6,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1585,Deer,"Wasatch Mtns, East",,Muzzleloader,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,100.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1794,Deer,"Wasatch Mtns, East",,Dedicated Hunter,,"Dedicated Hunter deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,100.0,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1525,Deer,"Wasatch Mtns, East",,Archery,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1555,Deer,"Wasatch Mtns, East",,Any Legal Weapon (Late),,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1585,Deer,"Wasatch Mtns, East",,Muzzleloader,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1040,Deer,Southwest Desert,,Muzzleloader,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000000,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1524,Deer,Southwest Desert,,Archery,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1554,Deer,Southwest Desert,,Any Legal Weapon (Late),,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1584,Deer,Southwest Desert,,Muzzleloader,,Youth general deer reserve rows stay separate from the adult general-season deer model and remain pending until the active-year youth pool is source-proven.,true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1793,Deer,Southwest Desert,,Dedicated Hunter,,"Dedicated Hunter deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,100.0,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
EA1101,Elk,Southwest Desert,,Any Legal Weapon,,"Antlerless elk uses a preference-point model and only promotes rows with valid public standard-pool history, quota, and modeled preference probabilities.",true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1524,Deer,Southwest Desert,,Archery,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1554,Deer,Southwest Desert,,Any Legal Weapon (Late),,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LO1584,Deer,Southwest Desert,,Muzzleloader,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,false,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LP5049,Pronghorn,Southwest Desert - Private Land Only,,Any Legal Weapon,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
PB5018,Pronghorn,Southwest Desert,,Archery,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.002468,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
PB5024,Pronghorn,Southwest Desert,,Muzzleloader,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.003132,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
PB5049,Pronghorn,Southwest Desert,,Any Legal Weapon,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000721,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
BR7000,Black Bear,Beaver,,Any Legal Weapon,,"Public limited-entry and restricted-pursuit bear rows use the Utah bonus model only when the source history proves real draw status, valid quota, and modeled bonus probabilities.",true,true,true,false,true,true,1.1,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
BR7100,Black Bear,Beaver,,Any Legal Weapon,,"Public limited-entry and restricted-pursuit bear rows use the Utah bonus model only when the source history proves real draw status, valid quota, and modeled bonus probabilities.",true,true,true,false,true,true,1.3,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
BR7200,Black Bear,Beaver,,Any Legal Weapon,,"Public limited-entry and restricted-pursuit bear rows use the Utah bonus model only when the source history proves real draw status, valid quota, and modeled bonus probabilities.",true,true,true,false,true,true,8.6,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
BR7318,Black Bear,Beaver,,Multiseason,,"Public limited-entry and restricted-pursuit bear rows use the Utah bonus model only when the source history proves real draw status, valid quota, and modeled bonus probabilities.",true,true,true,false,true,true,0.5,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
GO6800,Mountain Goat,Beaver,,Any Legal Weapon,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000030,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
GO6801,Mountain Goat,Beaver,,Any Legal Weapon,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000367,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
GO6822,Mountain Goat,Beaver,,Archery,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000746,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
LP5025,Pronghorn,Beaver - Private Land Only,,Any Legal Weapon,,Landowner and other private big-game permit categories are target-scope inventory items but excluded from predictive public draw modeling.,true,true,true,false,true,true,,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
PB5000,Pronghorn,Beaver,,Archery,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.010989,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
PB5025,Pronghorn,Beaver,,Any Legal Weapon,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000850,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
BR7020,Black Bear,Monroe,,Any Legal Weapon,,"Public limited-entry and restricted-pursuit bear rows use the Utah bonus model only when the source history proves real draw status, valid quota, and modeled bonus probabilities.",true,true,true,false,true,true,3.3,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
BR7125,Black Bear,Monroe,,Any Legal Weapon,,"Public limited-entry and restricted-pursuit bear rows use the Utah bonus model only when the source history proves real draw status, valid quota, and modeled bonus probabilities.",true,true,true,false,true,true,0.4,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
BR7237,Black Bear,Monroe,,Any Legal Weapon,,"Public limited-entry and restricted-pursuit bear rows use the Utah bonus model only when the source history proves real draw status, valid quota, and modeled bonus probabilities.",true,true,true,false,false,true,0.8,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1032,Deer,Monroe,,Muzzleloader,,Modeled by the accepted Utah bonus predictive engine.,true,true,true,false,true,true,0.000000,hybrid_ml_v2.1.0,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1510,Deer,Monroe,,Archery,,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
DB1540,Deer,Monroe,,Any Legal Weapon (Late),,"General-season buck deer uses a preference-point model and only promotes rows with valid source history, quota, and modeled preference probabilities.",true,true,true,false,true,true,0.0,,PREDICTION_ELIGIBLE_AND_MODELED,PASS,false,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,processed_data/draw_reality_engine_predictive_v2.csv,,processed_data/draw_system_coverage_report.csv
